post_id,split,text,tokens,label,target_groups,rationale_mask,rationale_tokens,annotator_id,n_tokens,n_rationale_tokens,has_rationale,majority_label,majority_rationale_mask,majority_rationale_tokens
1178163327928807426_twitter,train,<user> nice burner account nobody names their kid edwina unless they are georgia trailer trash,"[""<user>"", ""nice"", ""burner"", ""account"", ""nobody"", ""names"", ""their"", ""kid"", ""edwina"", ""unless"", ""they"", ""are"", ""georgia"", ""trailer"", ""trash""]",offensive,Caucasian,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[""trailer"", ""trash""]",51,15,2,True,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[""trailer"", ""trash""]"
1178163327928807426_twitter,train,<user> nice burner account nobody names their kid edwina unless they are georgia trailer trash,"[""<user>"", ""nice"", ""burner"", ""account"", ""nobody"", ""names"", ""their"", ""kid"", ""edwina"", ""unless"", ""they"", ""are"", ""georgia"", ""trailer"", ""trash""]",offensive,Caucasian,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]","[""georgia"", ""trailer"", ""trash""]",52,15,3,True,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[""trailer"", ""trash""]"
1178163327928807426_twitter,train,<user> nice burner account nobody names their kid edwina unless they are georgia trailer trash,"[""<user>"", ""nice"", ""burner"", ""account"", ""nobody"", ""names"", ""their"", ""kid"", ""edwina"", ""unless"", ""they"", ""are"", ""georgia"", ""trailer"", ""trash""]",offensive,Caucasian,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[""trailer"", ""trash""]",4,15,2,True,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[""trailer"", ""trash""]"
1179000518242422784_twitter,train,un*merce <censored> is just another white bitch trying to look as black as possible,"[""un*merce"", ""<censored>"", ""is"", ""just"", ""another"", ""white"", ""bitch"", ""trying"", ""to"", ""look"", ""as"", ""black"", ""as"", ""possible""]",offensive,Caucasian,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[""white"", ""bitch""]",4,14,2,True,offensive,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[""white"", ""bitch""]"
1178777366195298304_twitter,train,like brazil many are descendants of west africa social constructs labels classifications have ruined a many people who falsely self identify as white or just do not even know abt their native land all b c of them bum ass caucazoids aka caucasians,"[""like"", ""brazil"", ""many"", ""are"", ""descendants"", ""of"", ""west"", ""africa"", ""social"", ""constructs"", ""labels"", ""classifications"", ""have"", ""ruined"", ""a"", ""many"", ""people"", ""who"", ""falsely"", ""self"", ""identify"", ""as"", ""white"", ""or"", ""just"", ""do"", ""not"", ""even"", ""know"", ""abt"", ""their"", ""native"", ""land"", ""all"", ""b"", ""c"", ""of"", ""them"", ""bum"", ""ass"", ""caucazoids"", ""aka"", ""caucasians""]",offensive,Caucasian,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[""caucasians""]",4,43,1,True,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]","[""caucazoids"", ""caucasians""]"
1178777366195298304_twitter,train,like brazil many are descendants of west africa social constructs labels classifications have ruined a many people who falsely self identify as white or just do not even know abt their native land all b c of them bum ass caucazoids aka caucasians,"[""like"", ""brazil"", ""many"", ""are"", ""descendants"", ""of"", ""west"", ""africa"", ""social"", ""constructs"", ""labels"", ""classifications"", ""have"", ""ruined"", ""a"", ""many"", ""people"", ""who"", ""falsely"", ""self"", ""identify"", ""as"", ""white"", ""or"", ""just"", ""do"", ""not"", ""even"", ""know"", ""abt"", ""their"", ""native"", ""land"", ""all"", ""b"", ""c"", ""of"", ""them"", ""bum"", ""ass"", ""caucazoids"", ""aka"", ""caucasians""]",offensive,Caucasian,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[""caucazoids""]",52,43,1,True,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]","[""caucazoids"", ""caucasians""]"
1178777366195298304_twitter,train,like brazil many are descendants of west africa social constructs labels classifications have ruined a many people who falsely self identify as white or just do not even know abt their native land all b c of them bum ass caucazoids aka caucasians,"[""like"", ""brazil"", ""many"", ""are"", ""descendants"", ""of"", ""west"", ""africa"", ""social"", ""constructs"", ""labels"", ""classifications"", ""have"", ""ruined"", ""a"", ""many"", ""people"", ""who"", ""falsely"", ""self"", ""identify"", ""as"", ""white"", ""or"", ""just"", ""do"", ""not"", ""even"", ""know"", ""abt"", ""their"", ""native"", ""land"", ""all"", ""b"", ""c"", ""of"", ""them"", ""bum"", ""ass"", ""caucazoids"", ""aka"", ""caucasians""]",offensive,Caucasian,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]","[""bum"", ""ass"", ""caucazoids"", ""aka"", ""caucasians""]",1,43,5,True,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]","[""caucazoids"", ""caucasians""]"
1178842469858824192_twitter,train,that redneck stuff damn hillbilly ppl,"[""that"", ""redneck"", ""stuff"", ""damn"", ""hillbilly"", ""ppl""]",offensive,Caucasian,"[0, 1, 0, 0, 1, 0]","[""redneck"", ""hillbilly""]",4,6,2,True,hatespeech,"[0, 1, 0, 0, 1, 0]","[""redneck"", ""hillbilly""]"
1178842469858824192_twitter,train,that redneck stuff damn hillbilly ppl,"[""that"", ""redneck"", ""stuff"", ""damn"", ""hillbilly"", ""ppl""]",hatespeech,Caucasian,"[0, 1, 0, 0, 1, 0]","[""redneck"", ""hillbilly""]",70,6,2,True,hatespeech,"[0, 1, 0, 0, 1, 0]","[""redneck"", ""hillbilly""]"
21969771_gab,test,he a jew when it convenient for him and a fellow white person when thats more convenient just like literally every other kike,"[""he"", ""a"", ""jew"", ""when"", ""it"", ""convenient"", ""for"", ""him"", ""and"", ""a"", ""fellow"", ""white"", ""person"", ""when"", ""thats"", ""more"", ""convenient"", ""just"", ""like"", ""literally"", ""every"", ""other"", ""kike""]",offensive,Caucasian,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[""jew"", ""kike""]",75,23,2,True,hatespeech,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[""jew"", ""kike""]"
10716221_gab,train,the way he sees it is that whites are evil he is at war with whites sall good he rich now nigger rich,"[""the"", ""way"", ""he"", ""sees"", ""it"", ""is"", ""that"", ""whites"", ""are"", ""evil"", ""he"", ""is"", ""at"", ""war"", ""with"", ""whites"", ""sall"", ""good"", ""he"", ""rich"", ""now"", ""nigger"", ""rich""]",offensive,Caucasian,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[""whites"", ""are"", ""evil"", ""nigger"", ""rich""]",77,23,5,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[""nigger""]"
1178935230297600001_twitter,train,i will never forget how one of my coworkers looked me dead in my face and asked me do you wash your hair just because my hair is in braids does not mean i do not wash it you small dick white bitch,"[""i"", ""will"", ""never"", ""forget"", ""how"", ""one"", ""of"", ""my"", ""coworkers"", ""looked"", ""me"", ""dead"", ""in"", ""my"", ""face"", ""and"", ""asked"", ""me"", ""do"", ""you"", ""wash"", ""your"", ""hair"", ""just"", ""because"", ""my"", ""hair"", ""is"", ""in"", ""braids"", ""does"", ""not"", ""mean"", ""i"", ""do"", ""not"", ""wash"", ""it"", ""you"", ""small"", ""dick"", ""white"", ""bitch""]",offensive,Caucasian,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]","[""small"", ""dick"", ""white"", ""bitch""]",52,43,4,True,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]","[""small"", ""dick"", ""white"", ""bitch""]"
1178508306882744321_twitter,train,i fucking hate saturday because i work <number> hr emotionally draining shifts helping annoying ass white ppl i hate sundays because my brain melts listening to football coverage being blasted at full volume from <time> to <time>,"[""i"", ""fucking"", ""hate"", ""saturday"", ""because"", ""i"", ""work"", ""<number>"", ""hr"", ""emotionally"", ""draining"", ""shifts"", ""helping"", ""annoying"", ""ass"", ""white"", ""ppl"", ""i"", ""hate"", ""sundays"", ""because"", ""my"", ""brain"", ""melts"", ""listening"", ""to"", ""football"", ""coverage"", ""being"", ""blasted"", ""at"", ""full"", ""volume"", ""from"", ""<time>"", ""to"", ""<time>""]",offensive,Caucasian,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""annoying"", ""ass"", ""white"", ""ppl""]",4,37,4,True,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""annoying"", ""ass"", ""white"", ""ppl""]"
1178387062795505664_twitter,train,<user> to hell with your man white devil,"[""<user>"", ""to"", ""hell"", ""with"", ""your"", ""man"", ""white"", ""devil""]",hatespeech,Caucasian,"[0, 0, 0, 0, 0, 0, 1, 1]","[""white"", ""devil""]",64,8,2,True,hatespeech,"[0, 0, 0, 0, 0, 0, 1, 1]","[""white"", ""devil""]"
1178387062795505664_twitter,train,<user> to hell with your man white devil,"[""<user>"", ""to"", ""hell"", ""with"", ""your"", ""man"", ""white"", ""devil""]",hatespeech,Caucasian,"[0, 0, 0, 0, 0, 0, 1, 1]","[""white"", ""devil""]",4,8,2,True,hatespeech,"[0, 0, 0, 0, 0, 0, 1, 1]","[""white"", ""devil""]"
1179005517806686208_twitter,train,i literally told them to walk their ass around the court like why tf you trying to walk in the middle of the court just to leave the gym then the white bitch had the nerves to keep looking at me like she had a problem,"[""i"", ""literally"", ""told"", ""them"", ""to"", ""walk"", ""their"", ""ass"", ""around"", ""the"", ""court"", ""like"", ""why"", ""tf"", ""you"", ""trying"", ""to"", ""walk"", ""in"", ""the"", ""middle"", ""of"", ""the"", ""court"", ""just"", ""to"", ""leave"", ""the"", ""gym"", ""then"", ""the"", ""white"", ""bitch"", ""had"", ""the"", ""nerves"", ""to"", ""keep"", ""looking"", ""at"", ""me"", ""like"", ""she"", ""had"", ""a"", ""problem""]",offensive,Caucasian,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""white"", ""bitch""]",4,46,2,True,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""white"", ""bitch""]"
1178873290221338629_twitter,train,<user> i love it when poor racist white trash elect a president that does nothing but work against them anyoneelse 2020,"[""<user>"", ""i"", ""love"", ""it"", ""when"", ""poor"", ""racist"", ""white"", ""trash"", ""elect"", ""a"", ""president"", ""that"", ""does"", ""nothing"", ""but"", ""work"", ""against"", ""them"", ""anyoneelse"", ""2020""]",offensive,Caucasian,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""white"", ""trash""]",4,21,2,True,offensive,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""white"", ""trash""]"
1178873290221338629_twitter,train,<user> i love it when poor racist white trash elect a president that does nothing but work against them anyoneelse 2020,"[""<user>"", ""i"", ""love"", ""it"", ""when"", ""poor"", ""racist"", ""white"", ""trash"", ""elect"", ""a"", ""president"", ""that"", ""does"", ""nothing"", ""but"", ""work"", ""against"", ""them"", ""anyoneelse"", ""2020""]",offensive,Caucasian,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""white"", ""trash""]",46,21,2,True,offensive,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""white"", ""trash""]"
1179074152449368069_twitter,train,rick ripping that guys throat out to save carl from getting raped by that old hillbilly top <number> savage twd moments,"[""rick"", ""ripping"", ""that"", ""guys"", ""throat"", ""out"", ""to"", ""save"", ""carl"", ""from"", ""getting"", ""raped"", ""by"", ""that"", ""old"", ""hillbilly"", ""top"", ""<number>"", ""savage"", ""twd"", ""moments""]",offensive,Caucasian,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[""hillbilly""]",58,21,1,True,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[""hillbilly""]"
1179074152449368069_twitter,train,rick ripping that guys throat out to save carl from getting raped by that old hillbilly top <number> savage twd moments,"[""rick"", ""ripping"", ""that"", ""guys"", ""throat"", ""out"", ""to"", ""save"", ""carl"", ""from"", ""getting"", ""raped"", ""by"", ""that"", ""old"", ""hillbilly"", ""top"", ""<number>"", ""savage"", ""twd"", ""moments""]",offensive,Caucasian,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[""hillbilly""]",4,21,1,True,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[""hillbilly""]"
1179100546374012929_twitter,train,hulk hogan hoes they be feeling think a pack of mittens put em give them white bitch til she would gladly consider your,"[""hulk"", ""hogan"", ""hoes"", ""they"", ""be"", ""feeling"", ""think"", ""a"", ""pack"", ""of"", ""mittens"", ""put"", ""em"", ""give"", ""them"", ""white"", ""bitch"", ""til"", ""she"", ""would"", ""gladly"", ""consider"", ""your""]",offensive,Caucasian,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[""white"", ""bitch""]",54,23,2,True,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[""white"", ""bitch""]"
17315138_gab,test,get the honky cat,"[""get"", ""the"", ""honky"", ""cat""]",offensive,Caucasian,"[0, 0, 1, 0]","[""honky""]",39,4,1,True,offensive,"[0, 0, 1, 0]","[""honky""]"
17315138_gab,test,get the honky cat,"[""get"", ""the"", ""honky"", ""cat""]",hatespeech,Caucasian,"[0, 0, 1, 0]","[""honky""]",54,4,1,True,offensive,"[0, 0, 1, 0]","[""honky""]"
17315138_gab,test,get the honky cat,"[""get"", ""the"", ""honky"", ""cat""]",offensive,Caucasian,"[0, 0, 1, 0]","[""honky""]",4,4,1,True,offensive,"[0, 0, 1, 0]","[""honky""]"
1179024094609776645_twitter,train,fuck them white kids,"[""fuck"", ""them"", ""white"", ""kids""]",hatespeech,Caucasian,"[0, 0, 1, 1]","[""white"", ""kids""]",4,4,2,True,hatespeech,"[0, 0, 1, 1]","[""white"", ""kids""]"
19089112_gab,val,no because the nigger word should only be used by blax when whites use it they should be killed,"[""no"", ""because"", ""the"", ""nigger"", ""word"", ""should"", ""only"", ""be"", ""used"", ""by"", ""blax"", ""when"", ""whites"", ""use"", ""it"", ""they"", ""should"", ""be"", ""killed""]",hatespeech,Caucasian,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]","[""whites"", ""use"", ""it"", ""they"", ""should"", ""be"", ""killed""]",4,19,7,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
24015059_gab,train,that a fair point junkies are self medicating i offer support during your rehabilitation mudsharks are nigger by injection and get the bullet,"[""that"", ""a"", ""fair"", ""point"", ""junkies"", ""are"", ""self"", ""medicating"", ""i"", ""offer"", ""support"", ""during"", ""your"", ""rehabilitation"", ""mudsharks"", ""are"", ""nigger"", ""by"", ""injection"", ""and"", ""get"", ""the"", ""bullet""]",offensive,Caucasian,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[""mudsharks""]",41,23,1,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]","[""mudsharks"", ""nigger""]"
1179081620541841408_twitter,test,<user> the white delegation has waived that white devil woman,"[""<user>"", ""the"", ""white"", ""delegation"", ""has"", ""waived"", ""that"", ""white"", ""devil"", ""woman""]",hatespeech,Caucasian,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]","[""white"", ""devil"", ""woman""]",4,10,3,True,offensive,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]","[""white"", ""devil"", ""woman""]"
1179081620541841408_twitter,test,<user> the white delegation has waived that white devil woman,"[""<user>"", ""the"", ""white"", ""delegation"", ""has"", ""waived"", ""that"", ""white"", ""devil"", ""woman""]",offensive,Caucasian,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]","[""white"", ""devil"", ""woman""]",99,10,3,True,offensive,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]","[""white"", ""devil"", ""woman""]"
1179050537679036416_twitter,train,that white bitch from clueless is fine,"[""that"", ""white"", ""bitch"", ""from"", ""clueless"", ""is"", ""fine""]",offensive,Caucasian,"[0, 1, 1, 0, 0, 0, 0]","[""white"", ""bitch""]",3,7,2,True,offensive,"[0, 1, 1, 0, 0, 0, 0]","[""white"", ""bitch""]"
1178905976600170496_twitter,train,man ain t shit scary about the hood i lived in it all my life but you all do not know scary till you dealing with them white folk they be on some sick different shit lmao,"[""man"", ""ain"", ""t"", ""shit"", ""scary"", ""about"", ""the"", ""hood"", ""i"", ""lived"", ""in"", ""it"", ""all"", ""my"", ""life"", ""but"", ""you"", ""all"", ""do"", ""not"", ""know"", ""scary"", ""till"", ""you"", ""dealing"", ""with"", ""them"", ""white"", ""folk"", ""they"", ""be"", ""on"", ""some"", ""sick"", ""different"", ""shit"", ""lmao""]",offensive,Caucasian,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[""dealing"", ""with"", ""them"", ""white"", ""folk""]",105,37,5,True,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[""dealing"", ""with"", ""them"", ""white"", ""folk""]"
