post_id,split,text,tokens,label,target_groups,rationale_mask,rationale_tokens,annotator_id,n_tokens,n_rationale_tokens,has_rationale,majority_label,majority_rationale_mask,majority_rationale_tokens
1179089882095874048_twitter,train,you stupid motherfucking dick just why dont you over dribble your ass and get the fuck out of the club you fucking faggot <user>,"[""you"", ""stupid"", ""motherfucking"", ""dick"", ""just"", ""why"", ""dont"", ""you"", ""over"", ""dribble"", ""your"", ""ass"", ""and"", ""get"", ""the"", ""fuck"", ""out"", ""of"", ""the"", ""club"", ""you"", ""fucking"", ""faggot"", ""<user>""]",hatespeech,Homosexual,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[""stupid"", ""motherfucking"", ""dick"", ""faggot""]",22,24,4,True,hatespeech,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[""motherfucking"", ""dick"", ""faggot""]"
24760322_gab,train,the flag of the maga fags in all it glory it comes with nigger red shoes too,"[""the"", ""flag"", ""of"", ""the"", ""maga"", ""fags"", ""in"", ""all"", ""it"", ""glory"", ""it"", ""comes"", ""with"", ""nigger"", ""red"", ""shoes"", ""too""]",hatespeech,Homosexual,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[""fags"", ""nigger""]",23,17,2,True,hatespeech,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[""fags"", ""nigger""]"
24760322_gab,train,the flag of the maga fags in all it glory it comes with nigger red shoes too,"[""the"", ""flag"", ""of"", ""the"", ""maga"", ""fags"", ""in"", ""all"", ""it"", ""glory"", ""it"", ""comes"", ""with"", ""nigger"", ""red"", ""shoes"", ""too""]",hatespeech,Homosexual,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[""fags"", ""nigger""]",24,17,2,True,hatespeech,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[""fags"", ""nigger""]"
22421440_gab,train,if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life,"[""if"", ""i"", ""hear"", ""the"", ""phrase"", ""white"", ""privilege"", ""one"", ""more"", ""time"", ""i"", ""am"", ""going"", ""to"", ""opt"", ""to"", ""come"", ""back"", ""in"", ""my"", ""next"", ""life"", ""as"", ""a"", ""black"", ""hispanic"", ""latino"", ""illegal"", ""muslim"", ""jewish"", ""faggot"", ""feminist"", ""queer"", ""gay"", ""lesbian"", ""dike"", ""transgender"", ""piece"", ""of"", ""shit"", ""in"", ""other"", ""words"", ""everything"", ""i"", ""have"", ""not"", ""been"", ""in"", ""this"", ""life""]",hatespeech,Homosexual,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""illegal"", ""muslim"", ""jewish"", ""faggot"", ""feminist"", ""queer"", ""gay"", ""dike"", ""transgender"", ""piece"", ""of"", ""shit""]",23,51,12,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""illegal"", ""muslim"", ""jewish"", ""faggot"", ""feminist"", ""queer"", ""gay"", ""dike"", ""transgender"", ""piece"", ""of"", ""shit""]"
22421440_gab,train,if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life,"[""if"", ""i"", ""hear"", ""the"", ""phrase"", ""white"", ""privilege"", ""one"", ""more"", ""time"", ""i"", ""am"", ""going"", ""to"", ""opt"", ""to"", ""come"", ""back"", ""in"", ""my"", ""next"", ""life"", ""as"", ""a"", ""black"", ""hispanic"", ""latino"", ""illegal"", ""muslim"", ""jewish"", ""faggot"", ""feminist"", ""queer"", ""gay"", ""lesbian"", ""dike"", ""transgender"", ""piece"", ""of"", ""shit"", ""in"", ""other"", ""words"", ""everything"", ""i"", ""have"", ""not"", ""been"", ""in"", ""this"", ""life""]",hatespeech,Homosexual,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""illegal"", ""muslim"", ""faggot"", ""queer"", ""dike""]",24,51,5,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""illegal"", ""muslim"", ""jewish"", ""faggot"", ""feminist"", ""queer"", ""gay"", ""dike"", ""transgender"", ""piece"", ""of"", ""shit""]"
22421440_gab,train,if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life,"[""if"", ""i"", ""hear"", ""the"", ""phrase"", ""white"", ""privilege"", ""one"", ""more"", ""time"", ""i"", ""am"", ""going"", ""to"", ""opt"", ""to"", ""come"", ""back"", ""in"", ""my"", ""next"", ""life"", ""as"", ""a"", ""black"", ""hispanic"", ""latino"", ""illegal"", ""muslim"", ""jewish"", ""faggot"", ""feminist"", ""queer"", ""gay"", ""lesbian"", ""dike"", ""transgender"", ""piece"", ""of"", ""shit"", ""in"", ""other"", ""words"", ""everything"", ""i"", ""have"", ""not"", ""been"", ""in"", ""this"", ""life""]",hatespeech,Homosexual,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""black"", ""hispanic"", ""latino"", ""illegal"", ""muslim"", ""jewish"", ""faggot"", ""feminist"", ""queer"", ""gay"", ""lesbian"", ""dike"", ""transgender"", ""piece"", ""of"", ""shit""]",4,51,16,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""illegal"", ""muslim"", ""jewish"", ""faggot"", ""feminist"", ""queer"", ""gay"", ""dike"", ""transgender"", ""piece"", ""of"", ""shit""]"
4120510_gab,train,<user> the cunt of a retarded nigger pissed beads of shit into asshole of a jew kike,"[""<user>"", ""the"", ""cunt"", ""of"", ""a"", ""retarded"", ""nigger"", ""pissed"", ""beads"", ""of"", ""shit"", ""into"", ""asshole"", ""of"", ""a"", ""jew"", ""kike""]",hatespeech,Homosexual,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[""retarded"", ""nigger"", ""jew"", ""kike""]",23,17,4,True,hatespeech,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[""retarded"", ""nigger"", ""jew"", ""kike""]"
5529774_gab,train,yet when a couple of filthy dykes want you to pander to their sins as you see them you must comply by law time to start organizing for yourselves no one else is gonna do it for you,"[""yet"", ""when"", ""a"", ""couple"", ""of"", ""filthy"", ""dykes"", ""want"", ""you"", ""to"", ""pander"", ""to"", ""their"", ""sins"", ""as"", ""you"", ""see"", ""them"", ""you"", ""must"", ""comply"", ""by"", ""law"", ""time"", ""to"", ""start"", ""organizing"", ""for"", ""yourselves"", ""no"", ""one"", ""else"", ""is"", ""gonna"", ""do"", ""it"", ""for"", ""you""]",hatespeech,Homosexual,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""filthy"", ""dykes""]",4,38,2,True,hatespeech,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""filthy"", ""dykes""]"
5529774_gab,train,yet when a couple of filthy dykes want you to pander to their sins as you see them you must comply by law time to start organizing for yourselves no one else is gonna do it for you,"[""yet"", ""when"", ""a"", ""couple"", ""of"", ""filthy"", ""dykes"", ""want"", ""you"", ""to"", ""pander"", ""to"", ""their"", ""sins"", ""as"", ""you"", ""see"", ""them"", ""you"", ""must"", ""comply"", ""by"", ""law"", ""time"", ""to"", ""start"", ""organizing"", ""for"", ""yourselves"", ""no"", ""one"", ""else"", ""is"", ""gonna"", ""do"", ""it"", ""for"", ""you""]",offensive,Homosexual,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""filthy"", ""dykes""]",27,38,2,True,hatespeech,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""filthy"", ""dykes""]"
5529774_gab,train,yet when a couple of filthy dykes want you to pander to their sins as you see them you must comply by law time to start organizing for yourselves no one else is gonna do it for you,"[""yet"", ""when"", ""a"", ""couple"", ""of"", ""filthy"", ""dykes"", ""want"", ""you"", ""to"", ""pander"", ""to"", ""their"", ""sins"", ""as"", ""you"", ""see"", ""them"", ""you"", ""must"", ""comply"", ""by"", ""law"", ""time"", ""to"", ""start"", ""organizing"", ""for"", ""yourselves"", ""no"", ""one"", ""else"", ""is"", ""gonna"", ""do"", ""it"", ""for"", ""you""]",hatespeech,Homosexual,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""dykes""]",25,38,1,True,hatespeech,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""filthy"", ""dykes""]"
1178029165603426304_twitter,train,dm to paypal me faggots cash fag paypig cash master cash slave,"[""dm"", ""to"", ""paypal"", ""me"", ""faggots"", ""cash"", ""fag"", ""paypig"", ""cash"", ""master"", ""cash"", ""slave""]",offensive,Homosexual,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[""faggots""]",30,12,1,True,offensive,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[""faggots""]"
1178029165603426304_twitter,train,dm to paypal me faggots cash fag paypig cash master cash slave,"[""dm"", ""to"", ""paypal"", ""me"", ""faggots"", ""cash"", ""fag"", ""paypig"", ""cash"", ""master"", ""cash"", ""slave""]",offensive,Homosexual,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]","[""faggots"", ""cash"", ""fag""]",31,12,3,True,offensive,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[""faggots""]"
1178029165603426304_twitter,train,dm to paypal me faggots cash fag paypig cash master cash slave,"[""dm"", ""to"", ""paypal"", ""me"", ""faggots"", ""cash"", ""fag"", ""paypig"", ""cash"", ""master"", ""cash"", ""slave""]",offensive,Homosexual,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[""faggots""]",4,12,1,True,offensive,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[""faggots""]"
1178504094530424833_twitter,train,<user> sup faggot suck my two inch cock thru my old navy jeans,"[""<user>"", ""sup"", ""faggot"", ""suck"", ""my"", ""two"", ""inch"", ""cock"", ""thru"", ""my"", ""old"", ""navy"", ""jeans""]",offensive,Homosexual,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""faggot""]",34,13,1,True,offensive,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""faggot""]"
1178504094530424833_twitter,train,<user> sup faggot suck my two inch cock thru my old navy jeans,"[""<user>"", ""sup"", ""faggot"", ""suck"", ""my"", ""two"", ""inch"", ""cock"", ""thru"", ""my"", ""old"", ""navy"", ""jeans""]",offensive,Homosexual,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""faggot""]",35,13,1,True,offensive,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""faggot""]"
1178504094530424833_twitter,train,<user> sup faggot suck my two inch cock thru my old navy jeans,"[""<user>"", ""sup"", ""faggot"", ""suck"", ""my"", ""two"", ""inch"", ""cock"", ""thru"", ""my"", ""old"", ""navy"", ""jeans""]",offensive,Homosexual,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""faggot""]",4,13,1,True,offensive,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""faggot""]"
1178854367929106432_twitter,train,fucking ulgly ass bitch ass stinky ass bitch ass nigger slave nigger teacher faggot peace of shit suck a dick,"[""fucking"", ""ulgly"", ""ass"", ""bitch"", ""ass"", ""stinky"", ""ass"", ""bitch"", ""ass"", ""nigger"", ""slave"", ""nigger"", ""teacher"", ""faggot"", ""peace"", ""of"", ""shit"", ""suck"", ""a"", ""dick""]",hatespeech,Homosexual,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]","[""nigger"", ""slave"", ""nigger"", ""faggot""]",4,20,4,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]","[""nigger"", ""slave"", ""nigger"", ""faggot""]"
1178315185083297794_twitter,train,<user> <user> no one inayah a retarded faggot rather have porridge that the reason u numpty you are big gay,"[""<user>"", ""<user>"", ""no"", ""one"", ""inayah"", ""a"", ""retarded"", ""faggot"", ""rather"", ""have"", ""porridge"", ""that"", ""the"", ""reason"", ""u"", ""numpty"", ""you"", ""are"", ""big"", ""gay""]",offensive,Homosexual,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]","[""a"", ""retarded"", ""faggot"", ""numpty"", ""gay""]",4,20,5,True,offensive,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""faggot""]"
16509030_gab,train,well when i was in the air force they thought i was a dyke plumber bitch so there ya go opinions are like assholes,"[""well"", ""when"", ""i"", ""was"", ""in"", ""the"", ""air"", ""force"", ""they"", ""thought"", ""i"", ""was"", ""a"", ""dyke"", ""plumber"", ""bitch"", ""so"", ""there"", ""ya"", ""go"", ""opinions"", ""are"", ""like"", ""assholes""]",offensive,Homosexual,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1]","[""dyke"", ""plumber"", ""bitch"", ""assholes""]",41,24,4,True,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[""dyke"", ""plumber"", ""bitch""]"
16509030_gab,train,well when i was in the air force they thought i was a dyke plumber bitch so there ya go opinions are like assholes,"[""well"", ""when"", ""i"", ""was"", ""in"", ""the"", ""air"", ""force"", ""they"", ""thought"", ""i"", ""was"", ""a"", ""dyke"", ""plumber"", ""bitch"", ""so"", ""there"", ""ya"", ""go"", ""opinions"", ""are"", ""like"", ""assholes""]",offensive,Homosexual,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[""dyke"", ""plumber"", ""bitch""]",42,24,3,True,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[""dyke"", ""plumber"", ""bitch""]"
16509030_gab,train,well when i was in the air force they thought i was a dyke plumber bitch so there ya go opinions are like assholes,"[""well"", ""when"", ""i"", ""was"", ""in"", ""the"", ""air"", ""force"", ""they"", ""thought"", ""i"", ""was"", ""a"", ""dyke"", ""plumber"", ""bitch"", ""so"", ""there"", ""ya"", ""go"", ""opinions"", ""are"", ""like"", ""assholes""]",offensive,Homosexual,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[""dyke"", ""plumber"", ""bitch""]",17,24,3,True,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[""dyke"", ""plumber"", ""bitch""]"
1178501413346906113_twitter,test,also in this same vibe any wigger who calls white missionaries who save the lives of non white children in africa india ect a race traitor is an actual h0m0,"[""also"", ""in"", ""this"", ""same"", ""vibe"", ""any"", ""wigger"", ""who"", ""calls"", ""white"", ""missionaries"", ""who"", ""save"", ""the"", ""lives"", ""of"", ""non"", ""white"", ""children"", ""in"", ""africa"", ""india"", ""ect"", ""a"", ""race"", ""traitor"", ""is"", ""an"", ""actual"", ""h0m0""]",offensive,Homosexual,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[""wigger"", ""h0m0""]",4,30,2,True,offensive,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[""wigger"", ""h0m0""]"
1178501413346906113_twitter,test,also in this same vibe any wigger who calls white missionaries who save the lives of non white children in africa india ect a race traitor is an actual h0m0,"[""also"", ""in"", ""this"", ""same"", ""vibe"", ""any"", ""wigger"", ""who"", ""calls"", ""white"", ""missionaries"", ""who"", ""save"", ""the"", ""lives"", ""of"", ""non"", ""white"", ""children"", ""in"", ""africa"", ""india"", ""ect"", ""a"", ""race"", ""traitor"", ""is"", ""an"", ""actual"", ""h0m0""]",offensive,Homosexual,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[""wigger"", ""h0m0""]",17,30,2,True,offensive,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[""wigger"", ""h0m0""]"
1163163689027022851_twitter,train,honestly man most of you guys are nigger faggots,"[""honestly"", ""man"", ""most"", ""of"", ""you"", ""guys"", ""are"", ""nigger"", ""faggots""]",hatespeech,Homosexual,"[0, 0, 0, 0, 0, 0, 0, 1, 1]","[""nigger"", ""faggots""]",25,9,2,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 1, 1]","[""nigger"", ""faggots""]"
1163163689027022851_twitter,train,honestly man most of you guys are nigger faggots,"[""honestly"", ""man"", ""most"", ""of"", ""you"", ""guys"", ""are"", ""nigger"", ""faggots""]",hatespeech,Homosexual,"[0, 0, 0, 0, 0, 0, 0, 1, 1]","[""nigger"", ""faggots""]",4,9,2,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 1, 1]","[""nigger"", ""faggots""]"
1163163689027022851_twitter,train,honestly man most of you guys are nigger faggots,"[""honestly"", ""man"", ""most"", ""of"", ""you"", ""guys"", ""are"", ""nigger"", ""faggots""]",offensive,Homosexual,"[0, 0, 0, 0, 0, 0, 0, 1, 1]","[""nigger"", ""faggots""]",7,9,2,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 1, 1]","[""nigger"", ""faggots""]"
1142899345479614469_twitter,train,old dude just opened the sauna door stared in here for <number> seconds and walked away close the door faggot,"[""old"", ""dude"", ""just"", ""opened"", ""the"", ""sauna"", ""door"", ""stared"", ""in"", ""here"", ""for"", ""<number>"", ""seconds"", ""and"", ""walked"", ""away"", ""close"", ""the"", ""door"", ""faggot""]",offensive,Homosexual,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[""faggot""]",25,20,1,True,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[""faggot""]"
1142899345479614469_twitter,train,old dude just opened the sauna door stared in here for <number> seconds and walked away close the door faggot,"[""old"", ""dude"", ""just"", ""opened"", ""the"", ""sauna"", ""door"", ""stared"", ""in"", ""here"", ""for"", ""<number>"", ""seconds"", ""and"", ""walked"", ""away"", ""close"", ""the"", ""door"", ""faggot""]",offensive,Homosexual,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[""faggot""]",6,20,1,True,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[""faggot""]"
