post_id,split,text,tokens,label,target_groups,rationale_mask,rationale_tokens,annotator_id,n_tokens,n_rationale_tokens,has_rationale,majority_label,majority_rationale_mask,majority_rationale_tokens
18853541_gab,train,a negro moslem doctor got struck off for negligence when a white <number> year old kid with down syndrome died the guardians response is to help promote a crowd funding campaign for her,"[""a"", ""negro"", ""moslem"", ""doctor"", ""got"", ""struck"", ""off"", ""for"", ""negligence"", ""when"", ""a"", ""white"", ""<number>"", ""year"", ""old"", ""kid"", ""with"", ""down"", ""syndrome"", ""died"", ""the"", ""guardians"", ""response"", ""is"", ""to"", ""help"", ""promote"", ""a"", ""crowd"", ""funding"", ""campaign"", ""for"", ""her""]",hatespeech,African,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""negro"", ""moslem""]",4,33,2,True,hatespeech,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""negro"", ""moslem"", ""doctor""]"
18853541_gab,train,a negro moslem doctor got struck off for negligence when a white <number> year old kid with down syndrome died the guardians response is to help promote a crowd funding campaign for her,"[""a"", ""negro"", ""moslem"", ""doctor"", ""got"", ""struck"", ""off"", ""for"", ""negligence"", ""when"", ""a"", ""white"", ""<number>"", ""year"", ""old"", ""kid"", ""with"", ""down"", ""syndrome"", ""died"", ""the"", ""guardians"", ""response"", ""is"", ""to"", ""help"", ""promote"", ""a"", ""crowd"", ""funding"", ""campaign"", ""for"", ""her""]",hatespeech,African,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""negro"", ""moslem"", ""doctor""]",14,33,3,True,hatespeech,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""negro"", ""moslem"", ""doctor""]"
18853541_gab,train,a negro moslem doctor got struck off for negligence when a white <number> year old kid with down syndrome died the guardians response is to help promote a crowd funding campaign for her,"[""a"", ""negro"", ""moslem"", ""doctor"", ""got"", ""struck"", ""off"", ""for"", ""negligence"", ""when"", ""a"", ""white"", ""<number>"", ""year"", ""old"", ""kid"", ""with"", ""down"", ""syndrome"", ""died"", ""the"", ""guardians"", ""response"", ""is"", ""to"", ""help"", ""promote"", ""a"", ""crowd"", ""funding"", ""campaign"", ""for"", ""her""]",offensive,African,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""negro"", ""moslem"", ""doctor""]",15,33,3,True,hatespeech,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""negro"", ""moslem"", ""doctor""]"
1170428282313068550_twitter,train,bitches be so fine and got the nerve to like niggas 😒,"[""bitches"", ""be"", ""so"", ""fine"", ""and"", ""got"", ""the"", ""nerve"", ""to"", ""like"", ""niggas"", ""\ud83d\ude12""]",offensive,African,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""bitches""]",4,12,1,True,offensive,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""bitches""]"
1170428282313068550_twitter,train,bitches be so fine and got the nerve to like niggas 😒,"[""bitches"", ""be"", ""so"", ""fine"", ""and"", ""got"", ""the"", ""nerve"", ""to"", ""like"", ""niggas"", ""\ud83d\ude12""]",offensive,African,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[""niggas""]",16,12,1,True,offensive,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""bitches""]"
1083141129254694912_twitter,train,niggas cry and complain so much i am starting to think you all the real females in the relationship 💀,"[""niggas"", ""cry"", ""and"", ""complain"", ""so"", ""much"", ""i"", ""am"", ""starting"", ""to"", ""think"", ""you"", ""all"", ""the"", ""real"", ""females"", ""in"", ""the"", ""relationship"", ""\ud83d\udc80""]",offensive,African,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""niggas""]",8,20,1,True,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
24760322_gab,train,the flag of the maga fags in all it glory it comes with nigger red shoes too,"[""the"", ""flag"", ""of"", ""the"", ""maga"", ""fags"", ""in"", ""all"", ""it"", ""glory"", ""it"", ""comes"", ""with"", ""nigger"", ""red"", ""shoes"", ""too""]",hatespeech,African,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[""fags"", ""nigger""]",23,17,2,True,hatespeech,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[""fags"", ""nigger""]"
24760322_gab,train,the flag of the maga fags in all it glory it comes with nigger red shoes too,"[""the"", ""flag"", ""of"", ""the"", ""maga"", ""fags"", ""in"", ""all"", ""it"", ""glory"", ""it"", ""comes"", ""with"", ""nigger"", ""red"", ""shoes"", ""too""]",hatespeech,African,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[""fags"", ""nigger""]",24,17,2,True,hatespeech,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[""fags"", ""nigger""]"
24760322_gab,train,the flag of the maga fags in all it glory it comes with nigger red shoes too,"[""the"", ""flag"", ""of"", ""the"", ""maga"", ""fags"", ""in"", ""all"", ""it"", ""glory"", ""it"", ""comes"", ""with"", ""nigger"", ""red"", ""shoes"", ""too""]",hatespeech,African,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[""nigger""]",4,17,1,True,hatespeech,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[""fags"", ""nigger""]"
22421440_gab,train,if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life,"[""if"", ""i"", ""hear"", ""the"", ""phrase"", ""white"", ""privilege"", ""one"", ""more"", ""time"", ""i"", ""am"", ""going"", ""to"", ""opt"", ""to"", ""come"", ""back"", ""in"", ""my"", ""next"", ""life"", ""as"", ""a"", ""black"", ""hispanic"", ""latino"", ""illegal"", ""muslim"", ""jewish"", ""faggot"", ""feminist"", ""queer"", ""gay"", ""lesbian"", ""dike"", ""transgender"", ""piece"", ""of"", ""shit"", ""in"", ""other"", ""words"", ""everything"", ""i"", ""have"", ""not"", ""been"", ""in"", ""this"", ""life""]",hatespeech,African,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""black"", ""hispanic"", ""latino"", ""illegal"", ""muslim"", ""jewish"", ""faggot"", ""feminist"", ""queer"", ""gay"", ""lesbian"", ""dike"", ""transgender"", ""piece"", ""of"", ""shit""]",4,51,16,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""illegal"", ""muslim"", ""jewish"", ""faggot"", ""feminist"", ""queer"", ""gay"", ""dike"", ""transgender"", ""piece"", ""of"", ""shit""]"
19364824_gab,train,just another dumb nigger,"[""just"", ""another"", ""dumb"", ""nigger""]",hatespeech,African,"[0, 0, 0, 1]","[""nigger""]",23,4,1,True,hatespeech,"[0, 0, 0, 1]","[""nigger""]"
19364824_gab,train,just another dumb nigger,"[""just"", ""another"", ""dumb"", ""nigger""]",hatespeech,African,"[0, 0, 0, 1]","[""nigger""]",24,4,1,True,hatespeech,"[0, 0, 0, 1]","[""nigger""]"
19364824_gab,train,just another dumb nigger,"[""just"", ""another"", ""dumb"", ""nigger""]",hatespeech,African,"[0, 0, 0, 1]","[""nigger""]",25,4,1,True,hatespeech,"[0, 0, 0, 1]","[""nigger""]"
13799524_gab,train,have you proven your gender yet nice profile pic by the way oh im a nigger too,"[""have"", ""you"", ""proven"", ""your"", ""gender"", ""yet"", ""nice"", ""profile"", ""pic"", ""by"", ""the"", ""way"", ""oh"", ""im"", ""a"", ""nigger"", ""too""]",hatespeech,African,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[""nigger""]",23,17,1,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[""nigger""]"
13799524_gab,train,have you proven your gender yet nice profile pic by the way oh im a nigger too,"[""have"", ""you"", ""proven"", ""your"", ""gender"", ""yet"", ""nice"", ""profile"", ""pic"", ""by"", ""the"", ""way"", ""oh"", ""im"", ""a"", ""nigger"", ""too""]",hatespeech,African,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[""nigger""]",24,17,1,True,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[""nigger""]"
4120510_gab,train,<user> the cunt of a retarded nigger pissed beads of shit into asshole of a jew kike,"[""<user>"", ""the"", ""cunt"", ""of"", ""a"", ""retarded"", ""nigger"", ""pissed"", ""beads"", ""of"", ""shit"", ""into"", ""asshole"", ""of"", ""a"", ""jew"", ""kike""]",hatespeech,African,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[""retarded"", ""nigger"", ""jew"", ""kike""]",23,17,4,True,hatespeech,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[""retarded"", ""nigger"", ""jew"", ""kike""]"
4120510_gab,train,<user> the cunt of a retarded nigger pissed beads of shit into asshole of a jew kike,"[""<user>"", ""the"", ""cunt"", ""of"", ""a"", ""retarded"", ""nigger"", ""pissed"", ""beads"", ""of"", ""shit"", ""into"", ""asshole"", ""of"", ""a"", ""jew"", ""kike""]",hatespeech,African,"[0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[""cunt"", ""retarded"", ""nigger"", ""jew"", ""kike""]",24,17,5,True,hatespeech,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[""retarded"", ""nigger"", ""jew"", ""kike""]"
4120510_gab,train,<user> the cunt of a retarded nigger pissed beads of shit into asshole of a jew kike,"[""<user>"", ""the"", ""cunt"", ""of"", ""a"", ""retarded"", ""nigger"", ""pissed"", ""beads"", ""of"", ""shit"", ""into"", ""asshole"", ""of"", ""a"", ""jew"", ""kike""]",hatespeech,African,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[""retarded"", ""nigger"", ""kike""]",25,17,3,True,hatespeech,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[""retarded"", ""nigger"", ""jew"", ""kike""]"
16495970_gab,train,ok give us your defense of nigger dogs tell us how they are not all like that lol i bet you are gonna sound just like some mudshark taking up for actual niggers lol,"[""ok"", ""give"", ""us"", ""your"", ""defense"", ""of"", ""nigger"", ""dogs"", ""tell"", ""us"", ""how"", ""they"", ""are"", ""not"", ""all"", ""like"", ""that"", ""lol"", ""i"", ""bet"", ""you"", ""are"", ""gonna"", ""sound"", ""just"", ""like"", ""some"", ""mudshark"", ""taking"", ""up"", ""for"", ""actual"", ""niggers"", ""lol""]",hatespeech,African,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""nigger""]",26,34,1,True,hatespeech,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[""nigger"", ""mudshark"", ""niggers""]"
16495970_gab,train,ok give us your defense of nigger dogs tell us how they are not all like that lol i bet you are gonna sound just like some mudshark taking up for actual niggers lol,"[""ok"", ""give"", ""us"", ""your"", ""defense"", ""of"", ""nigger"", ""dogs"", ""tell"", ""us"", ""how"", ""they"", ""are"", ""not"", ""all"", ""like"", ""that"", ""lol"", ""i"", ""bet"", ""you"", ""are"", ""gonna"", ""sound"", ""just"", ""like"", ""some"", ""mudshark"", ""taking"", ""up"", ""for"", ""actual"", ""niggers"", ""lol""]",hatespeech,African,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[""nigger"", ""mudshark"", ""niggers""]",17,34,3,True,hatespeech,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[""nigger"", ""mudshark"", ""niggers""]"
16495970_gab,train,ok give us your defense of nigger dogs tell us how they are not all like that lol i bet you are gonna sound just like some mudshark taking up for actual niggers lol,"[""ok"", ""give"", ""us"", ""your"", ""defense"", ""of"", ""nigger"", ""dogs"", ""tell"", ""us"", ""how"", ""they"", ""are"", ""not"", ""all"", ""like"", ""that"", ""lol"", ""i"", ""bet"", ""you"", ""are"", ""gonna"", ""sound"", ""just"", ""like"", ""some"", ""mudshark"", ""taking"", ""up"", ""for"", ""actual"", ""niggers"", ""lol""]",hatespeech,African,"[0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]","[""your"", ""defense"", ""of"", ""nigger"", ""dogs"", ""some"", ""mudshark"", ""taking"", ""up"", ""for"", ""actual"", ""niggers""]",4,34,12,True,hatespeech,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[""nigger"", ""mudshark"", ""niggers""]"
12288710_gab,train,<user> white people have agency unlike mudslime sandniggers who kill random pedastrians without a voice all that is left is violence we will come for journalists and google executives first they will regret what they have done white rebellion free weev weev did nothing wrong just like hitler,"[""<user>"", ""white"", ""people"", ""have"", ""agency"", ""unlike"", ""mudslime"", ""sandniggers"", ""who"", ""kill"", ""random"", ""pedastrians"", ""without"", ""a"", ""voice"", ""all"", ""that"", ""is"", ""left"", ""is"", ""violence"", ""we"", ""will"", ""come"", ""for"", ""journalists"", ""and"", ""google"", ""executives"", ""first"", ""they"", ""will"", ""regret"", ""what"", ""they"", ""have"", ""done"", ""white"", ""rebellion"", ""free"", ""weev"", ""weev"", ""did"", ""nothing"", ""wrong"", ""just"", ""like"", ""hitler""]",hatespeech,African,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""mudslime"", ""sandniggers""]",17,48,2,True,hatespeech,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""mudslime"", ""sandniggers""]"
27064690_gab,train,jew should be hated they are a disease that needs to eradicated from among white folk they and their subhuman nigger and arab foot soldiers are the enemy their annihilation is not up for negotiation,"[""jew"", ""should"", ""be"", ""hated"", ""they"", ""are"", ""a"", ""disease"", ""that"", ""needs"", ""to"", ""eradicated"", ""from"", ""among"", ""white"", ""folk"", ""they"", ""and"", ""their"", ""subhuman"", ""nigger"", ""and"", ""arab"", ""foot"", ""soldiers"", ""are"", ""the"", ""enemy"", ""their"", ""annihilation"", ""is"", ""not"", ""up"", ""for"", ""negotiation""]",hatespeech,African,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""nigger""]",26,35,1,True,hatespeech,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""jew"", ""should"", ""be"", ""hated"", ""subhuman"", ""nigger"", ""arab"", ""foot""]"
27064690_gab,train,jew should be hated they are a disease that needs to eradicated from among white folk they and their subhuman nigger and arab foot soldiers are the enemy their annihilation is not up for negotiation,"[""jew"", ""should"", ""be"", ""hated"", ""they"", ""are"", ""a"", ""disease"", ""that"", ""needs"", ""to"", ""eradicated"", ""from"", ""among"", ""white"", ""folk"", ""they"", ""and"", ""their"", ""subhuman"", ""nigger"", ""and"", ""arab"", ""foot"", ""soldiers"", ""are"", ""the"", ""enemy"", ""their"", ""annihilation"", ""is"", ""not"", ""up"", ""for"", ""negotiation""]",hatespeech,African,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""jew"", ""should"", ""be"", ""hated"", ""subhuman"", ""nigger"", ""arab"", ""foot""]",17,35,8,True,hatespeech,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""jew"", ""should"", ""be"", ""hated"", ""subhuman"", ""nigger"", ""arab"", ""foot""]"
